"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
676664,"Sears, JP","L",2856,133,"21.4",2.3110987940334913,4.639856442577031,0.2886569901935819,3.847992704760157
676684,"Vest, Will","R",1143,116,"46.2",-1.510727195180127,5.54925634295713,-0.0032502969325804106,3.9773966426656564
676710,"Crawford, Kutter","R",2822,111,"47.6",-1.5619419673766233,6.019964564138909,-0.07806651418508258,4.3918824440258675
676979,"Crochet, Garrett","L",2367,145,"37.6",1.985944411860062,6.100397127165188,0.0591085831475118,4.617481752137042
677944,"Cecconi, Slade","R",1290,109,"37.3",-1.7699119812464654,5.646279069767442,0.059029016982409595,4.253787472398403
677960,"Weathers, Ryan","L",1413,146,"35.6",1.9443078246001706,5.702724699221514,0.13241544147608217,4.405541130992704
678368,"Bellozo, Valente","R",1094,146,"45.6",-1.4595377120555484,6.1064808043875685,0.06730277718034197,4.549337343376772
678394,"Bello, Brayan","R",2709,111,"28.2",-2.293639785399635,5.180073827980805,-0.25524866086439274,4.084940255101336
679525,"Marsh, Alec","R",2160,118,"32.3",-2.2605620849377943,5.658069444444444,-0.3067316554433221,4.4212335382831585
679885,"Martinez, Justin","R",1176,109,"42.0",-1.8093757681284628,6.251301020408163,-0.06097415723865304,4.677376624816594
680570,"Rodriguez, Grayson","R",1869,110,"37.6",-1.8171576882126406,5.593017656500803,0.05545227375253813,4.148739274436366
680573,"Woods Richardson, Simeon","R",2295,142,"46.9",-1.2869274531712962,6.420209150326797,0.29503664942388125,4.733629990524235
680704,"Sandlin, Nick","R",1003,114,"11.8",-2.490515036023413,4.490189431704885,-0.47274894452116023,4.068595092085597
680730,"Parker, Mitchell","L",2403,120,"52.0",1.4364986886722173,6.034481897627965,-0.03499019741366073,4.14450963431035
680767,"Vodnik, Victor","R",1312,115,"42.5",-1.5086616561183614,5.276036585365854,0.1674699117022086,3.733388228093344
680885,"Schwellenbach, Spencer","R",1887,144,"33.2",-2.258937003113078,5.439798622151564,-0.5218472213484324,4.301821779895655
681190,"Vásquez, Randy","R",1687,135,"36.7",-1.8452312919236815,5.9464552459988145,0.03147377190785782,4.545042939718324
681293,"Arrighetti, Spencer","R",2505,117,"24.6",-2.240839662102975,5.0593612774451096,-0.18381528547183706,4.116487344419895
681676,"Fernandez, Ryan","R",1190,138,"52.6",-1.1512344728632122,5.7819915966386555,0.2495194420227984,3.945472516439731
681857,"Olson, Reese","R",1840,116,"38.5",-1.9633390844551184,6.02054347826087,-0.06357953712314965,4.50562348557506
681867,"Criswell, Cooper","R",1755,111,"12.4",-2.797251150315204,4.9772193732193735,-0.39934396036788194,4.4504544747119255
681911,"Vesia, Alex","L",1090,119,"61.3",0.7824376343029464,5.897899082568808,-0.3375379762547221,3.8506953260069667
682120,"Herrin, Tim","L",990,114,"30.9",2.376196063862603,5.720121212121212,0.3704288530582113,4.517394167701975
682243,"Miller, Bryce","R",2749,136,"43.0",-1.584259320867821,5.567930156420517,0.1661017831472018,3.9310862940923585
682610,"Muñoz, Roddery","R",1485,146,"37.7",-1.7258798289107924,5.696713804713805,0.18445097883169184,4.2168062108308275
682847,"Ortiz, Luis","R",2143,134,"21.8",-2.2083496106858256,4.964638357442837,-0.0861132920015671,4.116028723789181
683003,"Jones, Jared","R",1823,134,"44.6",-1.6016992556721459,5.544443225452551,-0.05199715161684282,4.016731582531781
683155,"Estes, Joey","R",2027,133,"37.3",-1.7825559734712475,5.8626541687222495,0.0325712567944162,4.479246618071366
683232,"Mears, Nick","R",1011,9999,"60.8",-0.6235561307854052,6.165202769535114,0.46931632294316883,4.209868329480879
683627,"Molina, Anthony","R",1042,115,"50.7",-1.2552328637125258,6.29531669865643,0.17527004098795337,4.546622135291038
683769,"Gaddis, Hunter","R",1075,114,"34.2",-2.1084926308059164,6.1541116279069765,-0.11468715881109315,4.7967706568834725
684007,"Imanaga, Shota","L",2590,112,"39.6",1.862092455621675,5.426718146718147,0.16718687836805485,4.027508508042038
684320,"Rodríguez, Yariel","R",1501,141,"39.8",-1.8796699363164089,5.794810126582279,-0.13280196416886664,4.339241032834914
686539,"Cronin, Declan","R",1074,146,"21.9",-2.4435140252768623,5.272169459962756,-0.05533926265613745,4.312299881164587
686563,"Cannon, Jonathan","R",2027,145,"25.1",-2.673735016307832,5.798815984213123,-0.5003058496394925,4.781583414677258
686613,"Brown, Hunter","R",2888,117,"57.4",-0.970287026633872,6.256994459833795,0.21461922698757166,4.3983668993277245
686730,"Spiers, Carson","R",1554,113,"30.2",-2.039690832429668,5.318732303732304,-0.07962340392340392,4.180772751074222
686752,"Pepiot, Ryan","R",2148,139,"41.8",-1.6844739431351576,5.964283054003724,-0.032050986284136135,4.487714755673727
686826,"Jarvis, Bryce","R",1006,109,"35.8",-1.7970159757579174,5.64844930417495,-0.07428721503421538,4.402919838455896
687330,"Kelly, Kevin","R",1033,139,"3.0",-2.709576722749364,3.715837366892546,-0.6288215170324049,3.6058792161694386
687765,"Spence, Mitch","R",2480,133,"47.4",-1.6672343903423559,6.2059879032258065,-0.09307258405928355,4.494800895362544
687792,"Herz, DJ","L",1586,120,"37.2",1.8702606474185628,5.790296343001261,0.03271410705976762,4.3929951633387505
689017,"Knack, Landon","R",1149,119,"53.0",-1.150137732800804,5.796927763272411,0.20357847876709034,3.9985862629520517
689147,"Kerkering, Orion","R",1063,143,"31.2",-2.215434379257991,5.6517215428033865,-0.21379688040272124,4.4423816397610105
689225,"Brieske, Beau","R",1145,116,"49.1",-1.3413182494944025,5.978034934497817,0.2089479545259946,4.188228531708038
690986,"Harrison, Kyle","L",2078,137,"23.7",2.5294083950674238,4.840572666025024,0.4247231865876108,3.9150274352824512
693433,"Woo, Bryan","R",1715,136,"26.8",-2.2155939948002925,5.04536443148688,-0.26240129838948567,4.056588193459202
694297,"Pfaadt, Brandon","R",2790,109,"27.7",-2.4093714655386176,5.508007168458781,-0.3724358933739674,4.436423559184508
694363,"Shuster, Jared","L",1290,145,"39.7",1.659616746503721,5.553232558139535,-0.0002744903204410756,4.173069746438392
694813,"Stone, Gavin","R",2153,119,"47.0",-1.2617987679311693,5.611936832326986,0.2622761234789909,3.97669547209755
694973,"Skenes, Paul","R",2125,134,"23.3",-2.756957058016092,5.664536470588235,-0.552281638880151,4.714925331404006
695243,"Miller, Mason","R",1024,133,"34.0",-2.162280814416067,6.05671875,-0.14260596033868092,4.696207808148118
700249,"Povich, Cade","L",1383,110,"40.8",1.7929084913447055,5.811409978308026,0.008798878861345368,4.271788445124977
701581,"Festa, David","R",1099,142,"56.4",-0.9512033536058623,6.154649681528662,0.35404882464856235,4.190241022871222
806185,"Birdsong, Hayden","R",1388,137,"41.5",-1.5906631766995043,6.343832853025937,0.17110463939702159,4.787208131899603
808967,"Yamamoto, Yoshinobu","R",1421,119,"46.1",-1.3543471716474056,5.515559465165376,0.035936743600261424,4.074549087973748
